dd,day_hour,num_records,num_sessions,num_vins
2018-06-29,10,2323495,5495,4422
2018-06-29,11,1547598,4158,3409
2018-06-29,12,1489640,3799,3168
2018-06-29,13,1305094,3272,2746
2018-06-29,14,944877,2355,2021
2018-06-29,15,561879,1555,1292
2018-06-29,16,316086,1017,869
2018-06-29,17,214188,610,527
2018-06-29,18,155560,366,315
2018-06-29,19,88305,250,207
2018-06-29,20,61926,171,147
2018-06-29,21,98281,308,247
2018-06-29,22,258409,881,694
2018-06-29,23,698155,2319,1788
2018-06-30,0,1366995,4380,3236
2018-06-30,1,1750744,5418,3979
2018-06-30,2,1983273,5511,4012
2018-06-30,3,1881249,5427,4122
2018-06-30,4,1763752,4968,3824
2018-06-30,5,1768775,5006,3753
2018-06-30,6,1983140,5236,3957
2018-06-30,7,2024102,5276,3891
2018-06-30,8,2088461,5365,4021
2018-06-30,9,2147379,5793,4464
2018-06-30,10,1806235,5104,4030
2018-06-30,11,1379942,3768,3083
2018-06-30,12,1379319,3572,2971
2018-06-30,13,1182102,3059,2574
2018-06-30,14,746256,2058,1743
2018-06-30,15,430604,1260,1079
2018-06-30,16,319723,1068,920
2018-06-30,17,178166,596,499
2018-06-30,18,100654,337,287
2018-06-30,19,67789,207,181
2018-06-30,20,93879,272,223
2018-06-30,21,129655,375,295
2018-06-30,22,284857,874,670
2018-06-30,23,613396,2069,1534
2018-07-01,0,1091923,3784,2764
2018-07-01,1,1597358,5108,3613
2018-07-01,2,1862404,5310,3851
2018-07-01,3,1683063,5224,3932
2018-07-01,4,1535623,4678,3588
2018-07-01,5,1721016,4859,3772
2018-07-01,6,1925380,5049,3836
2018-07-01,7,1980779,5025,3783
2018-07-01,8,2037729,5288,3936
2018-07-01,9,2041040,5538,4199
2018-07-01,10,1796260,5027,3941
2018-07-01,11,1427658,4044,3222
2018-07-01,12,1388755,3693,3035
2018-07-01,13,1150083,3014,2528
2018-07-01,14,697218,1968,1639
2018-07-01,15,413173,1211,1026
2018-07-01,16,269764,930,813
2018-07-01,17,153662,559,490
2018-07-01,18,99382,294,249
2018-07-01,19,54764,192,160
2018-07-01,20,67620,222,187
2018-07-01,21,125005,387,317
2018-07-01,22,342681,1206,963
2018-07-01,23,1009786,3294,2557
2018-07-02,0,1742219,5780,4213
2018-07-02,1,2083601,6516,4599
2018-07-02,2,1952461,6053,4198
2018-07-02,3,1678216,5800,4186
2018-07-02,4,1460528,5004,3764
2018-07-02,5,1586850,4944,3714
2018-07-02,6,1866149,5630,4135
2018-07-02,7,2070489,5722,4214
2018-07-02,8,2191909,5995,4364
2018-07-02,9,2298508,6372,4884
2018-07-02,10,1898454,5473,4387
2018-07-02,11,1340624,4120,3340
2018-07-02,12,1250706,3598,2996
2018-07-02,13,1035287,3022,2530
2018-07-02,14,766396,1937,1658
2018-07-02,15,409248,1266,1096
2018-07-02,16,321088,988,838
2018-07-02,17,170209,526,446
2018-07-02,18,89888,318,270
2018-07-02,19,39651,181,148
2018-07-02,20,50382,197,169
2018-07-02,21,114083,339,271
2018-07-02,22,317531,1116,871
2018-07-02,23,972956,3087,2379
2018-07-03,0,1702293,5570,4105
2018-07-03,1,2020457,6550,4628
2018-07-03,2,1905942,6115,4323
2018-07-03,3,1709141,5765,4247
2018-07-03,4,1533272,5000,3845
2018-07-03,5,1770130,5162,3936
2018-07-03,6,2121562,5849,4299
2018-07-03,7,2038350,5990,4272
2018-07-03,8,1992949,6022,4382
2018-07-03,9,2320355,6526,4932
2018-07-03,10,2006335,5682,4505
2018-07-03,11,1409997,4218,3395
2018-07-03,12,1360091,3678,3013
2018-07-03,13,1116448,3194,2648
2018-07-03,14,763237,2210,1816
2018-07-03,15,397636,1330,1135
2018-07-03,16,279819,1026,871
2018-07-03,17,158670,525,445
2018-07-03,18,64610,259,218
2018-07-03,19,42888,162,139
2018-07-03,20,55859,153,135
2018-07-03,21,82025,316,253
2018-07-03,22,291407,1061,841
2018-07-03,23,900541,3086,2388
2018-07-04,0,1825949,5729,4199
2018-07-04,1,2096246,6671,4728
2018-07-04,2,1889658,6123,4352
2018-07-04,3,1793123,5940,4345
2018-07-04,4,1506280,5098,3877
2018-07-04,5,1773676,5094,3891
2018-07-04,6,2002939,5721,4258
2018-07-04,7,1973771,5944,4281
2018-07-04,8,2139210,6043,4413
2018-07-04,9,2411527,6558,4965
2018-07-04,10,2096584,5715,4563
2018-07-04,11,1450696,4216,3445
2018-07-04,12,1344997,3833,3115
2018-07-04,13,1275705,3305,2738
2018-07-04,14,871064,2174,1873
2018-07-04,15,475260,1430,1209
2018-07-04,16,291291,880,759
2018-07-04,17,144839,495,413
2018-07-04,18,100039,328,279
2018-07-04,19,78553,198,160
2018-07-04,20,50499,164,144
2018-07-04,21,106111,349,295
2018-07-04,22,308226,1126,882
2018-07-04,23,889415,3129,2423
2018-07-05,0,1770884,5644,4167
2018-07-05,1,2094305,6572,4704
2018-07-05,2,2005218,6310,4476
2018-07-05,3,1857191,5977,4406
2018-07-05,4,1597710,5183,3943
2018-07-05,5,1802370,5277,4025
2018-07-05,6,2060353,5613,4216
2018-07-05,7,2048923,5798,4225
2018-07-05,8,2107443,6067,4406
2018-07-05,9,2220774,6346,4897
2018-07-05,10,1972607,5515,4424
2018-07-05,11,1383461,4213,3411
2018-07-05,12,1349404,3682,3028
2018-07-05,13,1099975,3187,2635
2018-07-05,14,841761,2299,1910
2018-07-05,15,473162,1432,1202
2018-07-05,16,282959,930,792
2018-07-05,17,179003,538,465
2018-07-05,18,94972,316,268
2018-07-05,19,55945,205,168
2018-07-05,20,45537,161,133
2018-07-05,21,117828,301,255
2018-07-05,22,322247,1059,844
2018-07-05,23,954672,3116,2379
2018-07-06,0,1692177,5435,4041
2018-07-06,1,1933327,6519,4634
2018-07-06,2,1994203,6282,4381
2018-07-06,3,1941620,6118,4398
2018-07-06,4,1652184,5294,3987
2018-07-06,5,1779767,5254,4037
2018-07-06,6,1905344,5889,4294
2018-07-06,7,2134679,6046,4401
2018-07-06,8,2186716,6255,4551
2018-07-06,9,2450642,6623,5028
2018-07-06,10,2386794,5742,4579
2018-07-06,11,1622848,4362,3550
2018-07-06,12,1460964,3883,3179
2018-07-06,13,1196300,3418,2797
2018-07-06,14,826879,2350,1965
2018-07-06,15,530057,1474,1260
2018-07-06,16,405902,1180,1012
2018-07-06,17,241735,670,564
2018-07-06,18,132894,381,322
2018-07-06,19,83359,237,202
2018-07-06,20,64816,246,204
2018-07-06,21,94484,307,262
2018-07-06,22,246242,874,663
2018-07-06,23,623241,2243,1711
2018-07-07,0,1211858,4181,3011
2018-07-07,1,1734998,5391,3842
2018-07-07,2,1888607,5521,3974
2018-07-07,3,1772992,5435,4041
2018-07-07,4,1572115,4895,3752
2018-07-07,5,1768250,4952,3838
2018-07-07,6,1960352,5274,3963
2018-07-07,7,1983258,5301,3993
2018-07-07,8,2023333,5420,4023
2018-07-07,9,2099701,5695,4391
2018-07-07,10,1755616,4949,3972
2018-07-07,11,1267474,3886,3157
2018-07-07,12,1343945,3615,2991
2018-07-07,13,1190622,3115,2604
2018-07-07,14,754094,2088,1788
2018-07-07,15,455647,1340,1133
2018-07-07,16,299664,1095,935
2018-07-07,17,162295,608,517
2018-07-07,18,91430,363,310
2018-07-07,19,57593,194,167
2018-07-07,20,42516,179,159
2018-07-07,21,96404,320,278
2018-07-07,22,188830,749,585
2018-07-07,23,497343,1831,1404
2018-07-08,0,964122,3669,2701
2018-07-08,1,1565042,5005,3604
2018-07-08,2,1923307,5507,3970
2018-07-08,3,1782160,5455,4038
2018-07-08,4,1485351,4708,3631
2018-07-08,5,1604797,4733,3683
2018-07-08,6,1983250,5119,3896
2018-07-08,7,1941360,5256,3905
2018-07-08,8,1960678,5406,3949
2018-07-08,9,1996271,5612,4265
2018-07-08,10,1645913,4937,3936
2018-07-08,11,1270108,3861,3161
2018-07-08,12,1335847,3614,2967
2018-07-08,13,1154118,3029,2538
2018-07-08,14,781867,2110,1775
2018-07-08,15,460733,1350,1138
2018-07-08,16,321381,848,730
2018-07-08,17,147139,494,428
2018-07-08,18,79115,263,217
2018-07-08,19,52796,165,134
2018-07-08,20,59050,149,130
2018-07-08,21,97439,343,268
2018-07-08,22,351082,1172,926
2018-07-08,23,972373,3269,2534
2018-07-09,0,1807325,5878,4395
2018-07-09,1,2030787,6738,4711
2018-07-09,2,1974969,6321,4407
2018-07-09,3,1927344,5968,4259
2018-07-09,4,1429881,5057,3817
2018-07-09,5,1656066,5211,3866
2018-07-09,6,1916268,5756,4205
2018-07-09,7,2059138,5793,4162
2018-07-09,8,2175025,6112,4409
2018-07-09,9,2381363,6419,4897
2018-07-09,10,1907545,5654,4511
2018-07-09,11,1521636,4335,3505
2018-07-09,12,1377749,3688,3047
2018-07-09,13,1173128,3086,2551
2018-07-09,14,825419,2249,1885
2018-07-09,15,496305,1392,1168
2018-07-09,16,294014,901,775
2018-07-09,17,163445,526,439
2018-07-09,18,101395,349,287
2018-07-09,19,55040,176,156
2018-07-09,20,52960,158,136
2018-07-09,21,112618,311,257
2018-07-09,22,285003,1068,850
2018-07-09,23,832165,3085,2394
2018-07-10,0,1695838,5748,4178
2018-07-10,1,1984837,6769,4784
2018-07-10,2,2063003,6382,4455
2018-07-10,3,1895049,6171,4500
2018-07-10,4,1580632,5355,4020
2018-07-10,5,1707281,5341,4046
2018-07-10,6,1988829,5778,4293
2018-07-10,7,2071928,5990,4275
2018-07-10,8,2051118,6149,4484
2018-07-10,9,2289914,6566,4990
2018-07-10,10,2092163,5943,4676
2018-07-10,11,1538595,4383,3539
2018-07-10,12,1362189,3897,3162
2018-07-10,13,1192505,3352,2758
2018-07-10,14,889106,2353,1966
2018-07-10,15,526023,1505,1259
2018-07-10,16,327291,980,823
2018-07-10,17,178839,560,484
2018-07-10,18,112116,317,268
2018-07-10,19,50082,194,164
2018-07-10,20,62353,258,222
2018-07-10,21,108030,337,269
2018-07-10,22,292341,1043,821
2018-07-10,23,827876,2895,2251
2018-07-11,0,1604018,5481,3989
2018-07-11,1,1867234,6263,4495
2018-07-11,2,1943375,6021,4310
2018-07-11,3,1834033,5825,4286
2018-07-11,4,1479062,5029,3815
2018-07-11,5,1681719,5162,3900
2018-07-11,6,1972594,5700,4223
2018-07-11,7,1971270,5881,4228
2018-07-11,8,2141043,6099,4456
2018-07-11,9,2287961,6482,4917
2018-07-11,10,2001039,5733,4579
2018-07-11,11,1376458,4216,3363
2018-07-11,12,1385007,3784,3123
2018-07-11,13,1155098,3239,2675
2018-07-11,14,749109,2279,1929
2018-07-11,15,472938,1424,1204
2018-07-11,16,282975,890,760
2018-07-11,17,148664,514,442
2018-07-11,18,100113,273,236
2018-07-11,19,61548,185,151
2018-07-11,20,54190,237,191
2018-07-11,21,84865,361,302
2018-07-11,22,284924,1068,842
2018-07-11,23,860380,2948,2299
2018-07-12,0,1599667,5645,4152
2018-07-12,1,1978058,6646,4711
2018-07-12,2,1797473,6232,4364
2018-07-12,3,1832705,6082,4435
2018-07-12,4,1594455,5286,3960
2018-07-12,5,1801739,5258,3928
2018-07-12,6,1858626,5805,4283
2018-07-12,7,2022829,6074,4355
2018-07-12,8,2236471,6385,4568
2018-07-12,9,2369482,6818,5079
2018-07-12,10,2078826,6020,4705
2018-07-12,11,1425494,4585,3659
2018-07-12,12,1461336,4000,3261
2018-07-12,13,1325655,3404,2838
2018-07-12,14,820839,2347,1970
2018-07-12,15,503735,1470,1256
2018-07-12,16,319488,937,812
2018-07-12,17,158535,566,478
2018-07-12,18,82031,301,258
2018-07-12,19,55952,195,162
2018-07-12,20,52905,160,135
2018-07-12,21,91406,327,276
2018-07-12,22,281733,1022,811
2018-07-12,23,931395,3052,2365
2018-07-13,0,1728150,5697,4157
2018-07-13,1,2035457,6711,4736
2018-07-13,2,2072133,6330,4511
2018-07-13,3,1895326,6131,4533
2018-07-13,4,1628722,5396,4110
2018-07-13,5,1713529,5413,4101
2018-07-13,6,2031496,5915,4377
2018-07-13,7,2171011,5996,4380
2018-07-13,8,1297981,5395,4207
2018-07-13,9,2546466,6787,5174
2018-07-13,10,2220832,5959,4763
2018-07-13,11,1539260,4414,3589
2018-07-13,12,1473484,3957,3252
2018-07-13,13,1291334,3492,2878
2018-07-13,14,906325,2472,2047
2018-07-13,15,565050,1694,1427
2018-07-13,16,325852,1125,965
2018-07-13,17,194240,682,583
2018-07-13,18,112916,375,326
2018-07-13,19,80785,252,204
2018-07-13,20,58449,162,138
2018-07-13,21,102341,332,276
2018-07-13,22,281144,984,761
2018-07-13,23,796356,2482,1856
2018-07-14,0,1261363,4510,3227
2018-07-14,1,1841582,5707,4082
2018-07-14,2,1954226,5855,4188
2018-07-14,3,1801081,5718,4308
2018-07-14,4,1588741,4939,3816
2018-07-14,5,1709072,5042,3908
2018-07-14,6,1896608,5376,4083
2018-07-14,7,1998691,5367,4009
2018-07-14,8,1948490,5482,4072
2018-07-14,9,2275275,6054,4573
2018-07-14,10,1969189,5461,4295
2018-07-14,11,1413811,4203,3369
2018-07-14,12,1373954,3811,3151
2018-07-14,13,1295566,3370,2828
2018-07-14,14,810805,2313,1935
2018-07-14,15,435399,1440,1234
2018-07-14,16,311063,1115,970
2018-07-14,17,187291,600,516
2018-07-14,18,128592,359,307
2018-07-14,19,54463,186,158
2018-07-14,20,47348,140,122
2018-07-14,21,108163,343,278
2018-07-14,22,224576,894,681
2018-07-14,23,544254,2099,1571
2018-07-15,0,1091004,3990,2842
2018-07-15,1,1612752,5312,3793
2018-07-15,2,1827082,5755,4128
2018-07-15,3,1773843,5637,4209
2018-07-15,4,1500099,4832,3748
2018-07-15,5,1588658,4926,3767
2018-07-15,6,1885685,5093,3930
2018-07-15,7,2114150,5252,3967
2018-07-15,8,2000684,5408,4045
2018-07-15,9,2022040,5788,4382
2018-07-15,10,1652124,5241,4074
2018-07-15,11,1433008,4147,3373
2018-07-15,12,1422887,3886,3193
2018-07-15,13,1303701,3281,2733
2018-07-15,14,776954,2284,1918
2018-07-15,15,382084,1218,1042
2018-07-15,16,202728,811,695
2018-07-15,17,273058,925,785
2018-07-15,18,121609,449,402
2018-07-15,19,67267,220,191
2018-07-15,20,77447,169,143
2018-07-15,21,103215,319,273
2018-07-15,22,305451,1080,853
2018-07-15,23,938512,3173,2458
2018-07-16,0,1761322,5811,4261
2018-07-16,1,1963491,6741,4793
2018-07-16,2,1851303,6396,4418
2018-07-16,3,1838718,5926,4339
2018-07-16,4,1472147,5098,3838
2018-07-16,5,1585499,5165,3915
2018-07-16,6,1965809,5799,4267
2018-07-16,7,1981523,5925,4270
2018-07-16,8,1987475,6079,4325
2018-07-16,9,2203453,6408,4848
2018-07-16,10,1977987,5829,4606
2018-07-16,11,1350115,4427,3559
2018-07-16,12,1381371,3985,3216
2018-07-16,13,1155192,3300,2719
2018-07-16,14,740127,2273,1929
2018-07-16,15,420700,1463,1245
2018-07-16,16,260168,929,780
2018-07-16,17,163015,507,444
2018-07-16,18,107597,302,253
2018-07-16,19,47812,143,128
2018-07-16,20,40551,136,116
2018-07-16,21,82523,292,247
2018-07-16,22,246375,1020,808
2018-07-16,23,884722,3060,2392
2018-07-17,0,1742155,5759,4301
2018-07-17,1,2072380,6662,4789
2018-07-17,2,1913500,6188,4438
2018-07-17,3,1840018,6050,4446
2018-07-17,4,1529226,5227,3952
2018-07-17,5,1663379,5185,3935
2018-07-17,6,2001057,5794,4309
2018-07-17,7,2039327,6038,4374
2018-07-17,8,2186485,6251,4485
2018-07-17,9,2351686,6714,5079
2018-07-17,10,2029899,6000,4743
2018-07-17,11,1543931,4451,3604
2018-07-17,12,1418254,3941,3208
2018-07-17,13,1223242,3405,2838
2018-07-17,14,812290,2375,1978
2018-07-17,15,541786,1521,1281
2018-07-17,16,288305,954,825
2018-07-17,17,196724,579,495
2018-07-17,18,106400,322,257
2018-07-17,19,56564,193,169
2018-07-17,20,45108,174,146
2018-07-17,21,130077,412,343
2018-07-17,22,329185,1210,935
2018-07-17,23,912533,3366,2576
2018-07-18,0,1794839,6084,4465
2018-07-18,1,1994623,6966,4912
2018-07-18,2,1884813,6453,4593
2018-07-18,3,1706343,6076,4435
2018-07-18,4,1532828,5175,3943
2018-07-18,5,1617301,5141,3990
2018-07-18,6,1940079,5787,4299
2018-07-18,7,2144983,6048,4412
2018-07-18,8,2123273,6233,4558
2018-07-18,9,2397978,6807,5190
2018-07-18,10,2143179,6080,4815
2018-07-18,11,1527325,4542,3627
2018-07-18,12,1445631,4028,3268
2018-07-18,13,1320468,3509,2884
2018-07-18,14,882262,2533,2142
2018-07-18,15,574489,1588,1319
2018-07-18,16,331929,990,856
2018-07-18,17,201181,629,535
2018-07-18,18,98862,381,316
2018-07-18,19,70366,209,176
2018-07-18,20,52896,168,143
2018-07-18,21,86939,328,269
2018-07-18,22,291603,1069,843
2018-07-18,23,856612,3211,2480
2018-07-19,0,1664500,6000,4405
2018-07-19,1,2125973,6884,4879
2018-07-19,2,2095381,6449,4548
2018-07-19,3,1856608,6225,4592
2018-07-19,4,1565298,5300,4089
2018-07-19,5,1726761,5343,4018
2018-07-19,6,1979556,5941,4368
2018-07-19,7,2024905,6058,4427
2018-07-19,8,2252257,6337,4619
2018-07-19,9,2390384,6654,5139
2018-07-19,10,2125579,6054,4872
2018-07-19,11,1468928,4568,3664
2018-07-19,12,1418650,4128,3330
2018-07-19,13,1259594,3571,2936
2018-07-19,14,869237,2405,2017
2018-07-19,15,512692,1513,1299
2018-07-19,16,304888,1005,843
2018-07-19,17,152262,574,468
2018-07-19,18,99802,305,253
2018-07-19,19,53211,192,156
2018-07-19,20,48987,170,138
2018-07-19,21,79005,314,249
2018-07-19,22,307335,1113,875
2018-07-19,23,886394,3207,2472
2018-07-20,0,1753770,6002,4444
2018-07-20,1,2062853,6877,4971
2018-07-20,2,2098565,6287,4505
2018-07-20,3,1888013,6289,4615
2018-07-20,4,1717291,5534,4185
2018-07-20,5,1923945,5406,4096
2018-07-20,6,2098452,5961,4422
2018-07-20,7,2235029,6267,4529
2018-07-20,8,2369031,6626,4757
2018-07-20,9,2650177,7047,5381
2018-07-20,10,2295283,6233,4958
2018-07-20,11,1712350,4753,3791
2018-07-20,12,1547449,4223,3438
2018-07-20,13,1333465,3720,3092
2018-07-20,14,1001609,2708,2248
2018-07-20,15,582911,1751,1436
2018-07-20,16,404711,1174,974
2018-07-20,17,232116,739,611
2018-07-20,18,152264,438,371
2018-07-20,19,78587,243,203
2018-07-20,20,69977,224,184
2018-07-20,21,163183,513,387
2018-07-20,22,371901,1320,953
2018-07-20,23,821357,2925,2171
2018-07-21,0,1546910,5041,3642
2018-07-21,1,2107417,6329,4484
2018-07-21,2,2223110,6200,4487
2018-07-21,3,2142414,6031,4487
2018-07-21,4,1679909,5169,3994
2018-07-21,5,1784754,5118,3980
2018-07-21,6,1934544,5379,4059
2018-07-21,7,2059419,5566,4120
2018-07-21,8,2115644,5828,4247
2018-07-21,9,2170158,6257,4698
2018-07-21,10,1930065,5772,4493
2018-07-21,11,1503946,4377,3513
2018-07-21,12,1480070,4014,3282
2018-07-21,13,1307245,3597,2947
2018-07-21,14,868275,2490,2070
2018-07-21,15,580811,1578,1351
2018-07-21,16,327228,1087,928
2018-07-21,17,181411,615,522
2018-07-21,18,134340,387,327
2018-07-21,19,71106,241,202
2018-07-21,20,69946,247,192
2018-07-21,21,184497,491,372
2018-07-21,22,335346,1145,831
2018-07-21,23,635120,2385,1731
2018-07-22,0,1150954,4232,2990
2018-07-22,1,1709503,5377,3838
2018-07-22,2,2018438,5851,4222
2018-07-22,3,1742149,5787,4240
2018-07-22,4,1464781,4778,3653
2018-07-22,5,1626801,4943,3801
2018-07-22,6,1800687,5212,3934
2018-07-22,7,1891339,5301,3931
2018-07-22,8,1906013,5432,4037
2018-07-22,9,2071091,5798,4448
2018-07-22,10,1749429,5122,3997
2018-07-22,11,1416147,4125,3266
2018-07-22,12,1471829,3862,3143
2018-07-22,13,1145820,3243,2678
2018-07-22,14,745102,2225,1849
2018-07-22,15,442620,1423,1208
2018-07-22,16,273397,856,737
2018-07-22,17,192989,555,476
2018-07-22,18,81688,313,267
2018-07-22,19,33803,158,132
2018-07-22,20,35722,119,107
2018-07-22,21,93359,325,275
2018-07-22,22,262878,1074,847
2018-07-22,23,878789,3301,2542
2018-07-23,0,1816467,6181,4512
2018-07-23,1,2148561,7117,4976
2018-07-23,2,1973802,6451,4485
2018-07-23,3,1719953,6107,4448
2018-07-23,4,1458234,5247,3951
2018-07-23,5,1731735,5261,4011
2018-07-23,6,1917428,5854,4284
2018-07-23,7,2090471,6006,4343
2018-07-23,8,2116731,6302,4494
2018-07-23,9,2300009,6726,5112
2018-07-23,10,1991274,5994,4770
2018-07-23,11,1483846,4479,3538
2018-07-23,12,1400256,4006,3216
2018-07-23,13,1080183,3291,2679
2018-07-23,14,721854,2276,1887
2018-07-23,15,454380,1491,1243
2018-07-23,16,330188,944,794
2018-07-23,17,160129,562,472
2018-07-23,18,94928,319,268
2018-07-23,19,71927,173,138
2018-07-23,20,82349,139,117
2018-07-23,21,101749,315,257
2018-07-23,22,266111,1002,763
2018-07-23,23,872199,3005,2316
2018-07-24,0,1716085,5842,4293
2018-07-24,1,1941581,6855,4855
2018-07-24,2,2101696,6300,4406
2018-07-24,3,1734543,6021,4365
2018-07-24,4,1463150,5191,3925
2018-07-24,5,1678856,5226,3944
2018-07-24,6,1881647,5762,4246
2018-07-24,7,2056646,6096,4340
2018-07-24,8,2186678,6302,4480
2018-07-24,9,2313613,6747,5054
2018-07-24,10,2009119,5986,4777
2018-07-24,11,1517460,4483,3589
2018-07-24,12,1315752,3956,3231
2018-07-24,13,1149853,3292,2714
2018-07-24,14,842505,2428,2008
2018-07-24,15,476765,1505,1251
2018-07-24,16,290088,982,840
2018-07-24,17,155779,528,448
2018-07-24,18,87992,295,253
2018-07-24,19,42980,158,136
2018-07-24,20,52818,138,120
2018-07-24,21,92998,317,262
2018-07-24,22,238549,1043,806
2018-07-24,23,882294,3152,2410
2018-07-25,0,1830818,6093,4445
2018-07-25,1,2060146,6935,4857
2018-07-25,2,2058222,6467,4566
2018-07-25,3,1811992,6162,4482
2018-07-25,4,1557656,5276,3997
2018-07-25,5,1801957,5280,4010
2018-07-25,6,2039357,5693,4237
2018-07-25,7,2084087,6082,4359
2018-07-25,8,2182875,6261,4504
2018-07-25,9,2409271,6706,5111
2018-07-25,10,2125190,6050,4818
2018-07-25,11,1587054,4565,3691
2018-07-25,12,1311888,4071,3311
2018-07-25,13,1240671,3477,2848
2018-07-25,14,936307,2435,2018
2018-07-25,15,467346,1527,1280
2018-07-25,16,289533,996,822
2018-07-25,17,194462,604,486
2018-07-25,18,83100,325,275
2018-07-25,19,60687,194,166
2018-07-25,20,58551,150,132
2018-07-25,21,161655,358,295
2018-07-25,22,283228,1044,814
2018-07-25,23,880264,3163,2407
2018-07-26,0,1705599,6117,4425
2018-07-26,1,2102762,6947,4971
2018-07-26,2,2014626,6489,4554
2018-07-26,3,2025395,6192,4542
2018-07-26,4,1537137,5353,4016
2018-07-26,5,1859247,5285,3994
2018-07-26,6,2060308,5938,4330
2018-07-26,7,2073164,6005,4323
2018-07-26,8,2227148,6217,4510
2018-07-26,9,2372235,6720,5102
2018-07-26,10,2155791,5885,4702
2018-07-26,11,1555359,4506,3591
2018-07-26,12,1446627,4075,3305
2018-07-26,13,1311910,3556,2902
2018-07-26,14,874077,2411,2003
2018-07-26,15,529062,1668,1364
2018-07-26,16,342528,1044,854
2018-07-26,17,177922,593,502
2018-07-26,18,99091,346,290
2018-07-26,19,66446,209,173
2018-07-26,20,48472,168,146
2018-07-26,21,122885,354,302
2018-07-26,22,299241,1091,846
2018-07-26,23,902654,3148,2411
2018-07-27,0,1735718,6034,4340
2018-07-27,1,2087643,7151,4962
2018-07-27,2,2056156,6781,4679
2018-07-27,3,1981268,6459,4629
2018-07-27,4,1629952,5583,4149
2018-07-27,5,1821925,5496,4124
2018-07-27,6,2170698,6201,4518
2018-07-27,7,2210942,6449,4627
2018-07-27,8,2350075,6681,4806
2018-07-27,9,2478984,7098,5265
2018-07-27,10,2273627,6305,4936
2018-07-27,11,1722807,4677,3737
2018-07-27,12,1518903,4265,3437
2018-07-27,13,1415423,3711,3043
2018-07-27,14,971351,2808,2332
2018-07-27,15,577791,1765,1479
2018-07-27,16,401020,1168,981
2018-07-27,17,211419,672,571
2018-07-27,18,119352,418,343
2018-07-27,19,103302,292,230
2018-07-27,20,117641,303,235
2018-07-27,21,203125,615,442
2018-07-27,22,413731,1490,1038
2018-07-27,23,846483,3028,2190
2018-07-28,0,1538700,5149,3714
2018-07-28,1,2139796,6477,4549
2018-07-28,2,2310939,6434,4576
2018-07-28,3,2086684,6213,4569
2018-07-28,4,1604845,5155,3974
2018-07-28,5,1797597,5252,4006
2018-07-28,6,2193434,5684,4268
2018-07-28,7,2103885,5743,4246
2018-07-28,8,2152880,5913,4340
2018-07-28,9,2309352,6364,4798
2018-07-28,10,2001101,5652,4438
2018-07-28,11,1489494,4331,3489
2018-07-28,12,1445961,4051,3295
2018-07-28,13,1388774,3562,2903
2018-07-28,14,895546,2557,2118
2018-07-28,15,587072,1613,1360
2018-07-28,16,458063,1147,945
2018-07-28,17,204694,703,577
2018-07-28,18,132238,409,335
2018-07-28,19,91335,255,210
2018-07-28,20,96520,192,163
2018-07-28,21,122437,301,242
2018-07-28,22,230899,895,691
2018-07-28,23,549531,2125,1572
2018-07-29,0,1121606,4063,2875
2018-07-29,1,1702613,5499,3867
2018-07-29,2,1977759,5856,4158
2018-07-29,3,1896097,5807,4296
2018-07-29,4,1603871,5096,3897
2018-07-29,5,1852467,5192,3918
2018-07-29,6,2112055,5571,4193
2018-07-29,7,2079024,5438,4086
2018-07-29,8,2053145,5809,4211
2018-07-29,9,2139495,6023,4593
2018-07-29,10,1877959,5358,4233
2018-07-29,11,1333178,4259,3414
2018-07-29,12,1486969,4113,3302
2018-07-29,13,1196251,3490,2855
2018-07-29,14,873552,2373,1978
2018-07-29,15,579510,1531,1296
2018-07-29,16,308827,981,828
2018-07-29,17,175258,567,490
2018-07-29,18,94022,321,280
2018-07-29,19,57987,218,187
2018-07-29,20,60160,163,143
2018-07-29,21,128468,409,332
2018-07-29,22,324501,1190,910
2018-07-29,23,950504,3428,2635
2018-07-30,0,1825144,6244,4618
2018-07-30,1,2262985,7148,5095
2018-07-30,2,2069669,6537,4650
2018-07-30,3,1840687,6318,4602
2018-07-30,4,1640633,5571,4167
2018-07-30,5,1658532,5435,4058
2018-07-30,6,2004407,6116,4457
2018-07-30,7,2145517,6234,4449
2018-07-30,8,2112983,6520,4633
2018-07-30,9,2334451,7116,5225
2018-07-30,10,2166731,6131,4863
2018-07-30,11,1594861,4629,3727
2018-07-30,12,1417319,4162,3343
2018-07-30,13,1270303,3567,2900
2018-07-30,14,790181,2534,2100
2018-07-30,15,546745,1593,1325
2018-07-30,16,318575,1019,859
2018-07-30,17,189250,591,491
2018-07-30,18,90123,361,300
2018-07-30,19,70376,224,194
2018-07-30,20,37053,144,119
2018-07-30,21,118083,334,280
2018-07-30,22,307267,1198,914
2018-07-30,23,909194,3300,2520
2018-07-31,0,1876954,6283,4566
2018-07-31,1,2275460,7286,5127
2018-07-31,2,2040380,6934,4856
2018-07-31,3,1964435,6598,4777
2018-07-31,4,1617672,5526,4142
2018-07-31,5,1866989,5644,4237
2018-07-31,6,2100653,6080,4517
2018-07-31,7,2191086,6345,4565
2018-07-31,8,2255005,6643,4738
2018-07-31,9,2408214,7044,5316
2018-07-31,10,2153534,6444,5092
2018-07-31,11,1580414,4829,3851
2018-07-31,12,1585189,4321,3447
2018-07-31,13,1379862,3745,3014
2018-07-31,14,957238,2693,2195
